Primary Song Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Alternative Title,General Summary,Main Location,Composer (if known),Top-Level Identifier,Related Songs,Refs,LV Version Identifier,Version Title,Version Alternative Title,Version Summary,LanguageEnglish,LanguageGaelic,LanguageScots,LanguageOther,LV Singer ID,Singer First Name,Singer Surname,Singer Native Area,Singer Native Latitude,Singer Native Longitude,Singer Other Area,Singer Other Latitude,Singer Other Longitude,Collector,Date Collected,Source,Location 1,Loc. 1 Lat.,Loc. 1 Long.,Location 2,Loc. 2 Lat.,Loc. 2 Long.,Location 3,Loc. 3 Lat.,Loc. 3 Long.,Roud,Greig-Duncan,Child,Laws,ItemNote,Hyperlink,Tag cloud,Add lyrics,Photo?
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.003,Bonnie Udny,,"This is a song in praise of Udny, which the singer regrets leaving.",FALSE,FALSE,TRUE,FALSE,ID092,John,Strachan,"Fyvie, Aberdeenshire",57.422112,-2.385782,,,,Hamish Henderson,1952,School of Scottish Studies Sound Archive SA1952.26.B1 (B10),Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"Text and music transcribed in School of Scottish Studies. 5 verses.

See:
Greig-Duncan vol. 6, pp. 29-42
Ord p. 341",http://www.tobarandualchais.co.uk/fullrecord/20907/1,,,
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.004,Bonnie Udny,,"A song of praise for the land and people of Udny. The singer's sweetheart [?] despairs at his being taken on the spree. He will take one more drink with his friends then retire, in order not to get a bad name.",FALSE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Ailie Edmunds Munro,1970.01,School of Scottish Studies Sound Archive SA1970.21.A2,Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"4 verses of 4 lines.

See:
'Tocher' 36/37 (1981-1982) p. 428
Greig-Duncan vol. 6, pp. 29-42, no. 1089
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 341-342
'The Scottish Folksinger' (N. Buchan & P. Hall, 1973) p. 103
'Jeannie Robertson' (J. Porter & H. Gower, 1995) pp. 239-240
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 11
Folk-Song of the North-East' (G. Greig, K. Goldstein & A. Argo, 1963 reprint) art. XXXII",http://www.tobarandualchais.co.uk/fullrecord/65580/1,,,
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.005,The singer praises bonnie Udny. She complains that her sweet...,,The singer praises bonnie Udny. She complains that her sweetheart has been stolen from her to go on the spree and suggests that they have a drink and go home so they do not get a bad name.,TRUE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Ailie Edmunds Munro & Hamish Henderson,1974.02,School of Scottish Studies Sound Archive SA1974.289.B2,Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"4 verses. Homeland song
	
See:-
Greig-Duncan Collection 6, pp. 29-42
Ord pp. 341-342",http://www.tobarandualchais.co.uk/fullrecord/39377/1,,,
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.006,Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow. He will take one more drink with his friends then retire, in order not to get a bad name. 

Jimmy MacBeath learned the song from 'Lordie' Hay in Banff in 1926. 'Lordie' had two brothers, 'Princie' and 'Moosie'.",TRUE,FALSE,TRUE,FALSE,ID041,Jimmy,MacBeath,Portsoy,57.681023,-2.688412,,,,Hamish Henderson,1952.10.15,School of Scottish Studies Sound Archive SA1952.30.A10,Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"4 verses of 4 lines.

See:
'Tocher' 36/37 (1981-1982) p. 428
Greig-Duncan vol.6, pp. 29-42, no. 1089
Ord pp. 341-342
'The Scottish Folksinger' (N. Buchan & P. Hall, 1973) p. 103
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 11
'Folk-Song of the North-East' (G. Greig, K. Goldstein, A. Argo, 1963 reprint) art. XXXII
'Jeannie Robertson: Emergent Singer, Transformative Voice' (J. Porter & H. Gower, 1995) pp. 239-240",http://www.tobarandualchais.co.uk/fullrecord/46390/1,,,
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.007,Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.

The contributor learned this from the grieve [farm overseer] at Pitgaveny, John Jameson, but modelled his version after that of a man in Huntly.",TRUE,FALSE,FALSE,FALSE,ID045,John,MacDonald,"Pitgaveny, Elgin",57.664733,-3.28105,,,,Hamish Henderson,1953.1,School of Scottish Studies Sound Archive SA1953.235.B19,Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"5 verses; the 1st verse has 3 lines, the rest have 4; last line of verse 5 is repeated. Udny is a parish in Aberdeenshire, five miles south-west of Ellon and seven miles east of Inverurie.

See:
Greig-Duncan vol. 6, no. 1089
'Tocher' 36/37 (1981-1982) p. 428
'Bothy Songs & Ballads' (Ord, 1930) pp. 341-342",http://www.tobarandualchais.co.uk/fullrecord/26570/1,,,
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.008,Bonny Udny,,"The singer describes travelling over mountains and ditches to see his sweetheart, but she leaves him weeping when she goes to court another. He longs to go back to Udny where he'll get another sweetheart. He will build her a castle, and her name is Mary. He'll pull the red rose, his lost love the thyme, and they'll drink to their true loves. They drink and start the long journey home. 

Willie Mathieson learned this song from his half-sister by his mother's first marriage, Margaret Sinclair, later Mrs Aitken.",FALSE,FALSE,TRUE,FALSE,ID052,Willie,Mathieson,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,Hamish Henderson,1952.04,School of Scottish Studies Sound Archive SA1952.02.B7,Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"Text and music transcribed in School of Scottish Studies. 8 verses. Cf. Greig-Duncan's version D.

See:
Greig-Duncan vol. 6, pp. 29-42
Ord p. 341. 
Willie Mathieson's MSS I:45",http://www.tobarandualchais.co.uk/fullrecord/15025/1,,,
Bonnie Udny,,"A song of praise for the land and people of Udny, which the singer is leaving in sorrow, and where he hopes to return one day.",Udny,,LV023,,,LV023.009,Bonny Udny,,"A song in praise of Udny, its people and its beauties, though the girl blames the place for enticing her sweetheart into bad ways.",FALSE,FALSE,TRUE,FALSE,ID072,Jeannie,Robertson,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1955.09,School of Scottish Studies Sound Archive SA1955.154.A3,Udny,57.323848,-2.151258,,,,,,,3450,1089,,,"Words and Music transcribed in School of Scottish Studies. 5 verses. 

See:
Greig-Duncan vol. 6, pp. 29-42
Ord pp. 341-342",http://www.tobarandualchais.co.uk/fullrecord/29792/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.001,The Baron o Brackley,,"In this ballad, Inverey marches with his men to the gates of the Baron of Brackley's castle and issues a challenge. The Baron has no men with whom to face him and declines to fight, but his wife shames him into leaving his castle to fight his enemies. Despite a valiant effort, he and his brother are overcome and killed by Inverey's men. Lady Brackley is later seen consorting with her husband's killer. The Baron's son vows to to exact revenge when old enough.",FALSE,FALSE,TRUE,FALSE,ID020,Ray,Fisher,Glasgow,55.864237,-4.251806,,,,Stephanie Smith Perrin,1988.02.04,School of Scottish Studies Sound Archive SA1988.002,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,Guitar accompaniment.,http://www.tobarandualchais.co.uk/fullrecord/84536/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.002,The Baron of Brackley,,"This confusing ballad fragment describes 'Jamie (or Jeemy) Brackler' being spotted as he courts a fair maiden. Someone's kye [cattle - it is unclear whose] are being taken, so a man ventures out with his gun, uncertain whether he will return. He thinks he will take an hour to cover the foot of Glen Tanar. He shoots two men and then shoots Brackler. [Narrative ends.]

Maggie Stewart cannot recall from whom she got the song, but thinks it was probably from her father when she was a wee girl. Her father and mother had a lot of songs. Maggie says that Jeannie (Robertson) sings a lot of her mother's songs.",FALSE,FALSE,TRUE,FALSE,ID088,Maggie,Stewart,Banchory,57.053856,-2.49096,,,,Hamish Henderson,1954.08,School of Scottish Studies Sound Archive SA1954.88.B7,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,"Fragment only, 7 short stanzas of four lines each. Metre and tune irregular. 

This fragment of the 'Baron of Brackley' ballad is commonly found in this short form amongst Travellers. The character is no longer a Baron, but rather called Jimmy, Jamie or Jeemy, Bracklaw or Brackler. See Bessie Whyte of Montrose's version in 'Tocher' 23 (1976) p. 262.",http://www.tobarandualchais.co.uk/fullrecord/41244/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.003,Betsy Gordon,,"Jumbled fragments of the ballad 'The Baron o Brackley' in which the titular baron is killed after being shamed by his wife into fighting his enemies, who outnumber him greatly.

Betsy Whyte thinks the words of the song have been corrupted because they don't make sense. It's an Aberdeenshire song. Her mother used to sing it and she also heard it from her husband Bryce's brother Johnny. Bryce's father was from Aberdeenshire and his mother, a MacLaren, was born in Stirling.",TRUE,FALSE,TRUE,FALSE,ID097,Bryce,Whyte,"Montrose, Angus",56.706922,-2.466115,,,,Peter R. Cooke & Linda Williamson,1975.02.28,School of Scottish Studies Sound Archive SA1975.11,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,,http://www.tobarandualchais.co.uk/fullrecord/76680/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.004,The Baron o Brackley,,"A fragment of a tragic ballad in which the Baron of Brackley is shamed by his wife into fighting a hopeless battle with his enemies, who greatly outnumber him.",FALSE,FALSE,TRUE,FALSE,ID022,Hamish,Henderson,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,Arthur Argo,1960,School of Scottish Studies Sound Archive SA1960.256.B1,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,,http://www.tobarandualchais.co.uk/fullrecord/82866/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.005,The Baron o Braikley,,"Fragments recited, with a narrative account interspersed. Brackley's wife calls on him, saying there are swords at the castle gate. He goes out and challenges the men either to come in peacefully, or pass on to the Lowlands and steal their cattle. Inverey declares he will plunder the sheep, cattle and caar [calves] of Etnach. Brackley's wife shames him into fighting, and he is killed in the battle.

The contributors heard the ballad sung by the old folk.",FALSE,FALSE,TRUE,FALSE,ID033,Adam,Lamb,"Glenlivet, Banffshire",57.343908,-3.337552,,,,Hamish Henderson,1956,School of Scottish Studies Sound Archive SA1956.45.B16,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,"10 couplets recited.

The events in this ballad involved John Gordon of Brackley, near Ballater, and John Farquharson of Inverey, beside Braemar, though the exact details are unknown. One account relates that in September 1666, John Gordon impounded some of Farquharson's cattle, and when the latter attempted to retrieve them, an altercation ensued, which ended in the death of the Baron of Brackley. Another account describes a similar end when Gordon tried to demand payment of a fine from Farquharson, and resorted to force, causing Farquharson to retaliate in self-defence.

Etnach is just off the Water of Tanar in Glen Tanar about six miles south-east of Ballater.

See:
Greig-Duncan vol. 2, pp. 176-177
'Tocher' 23 (1976) p. 262
'Scottish Ballads' (E. Lyle, 1994) pp. 61-62
'Come Gie's a Sang' (S. Douglas, 1995) pp. 6-7	
'101 Scottish Songs' (N. Buchan, 1962) pp. 78-79
'Scottish Ballad Book' (N. Buchan, 1973) pp. 82-83
'The Scottish Ballads' (R. Chambers, 1829) pp. 147-150
'Ballads of Scotland vol. 2 (W. E. Aytoun, 1858) pp. 293-295	
'Traditional Ballad Airs' vol. 1 (W. Christie, 1876) pp. 20-21
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 44	
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 177-179",http://www.tobarandualchais.co.uk/fullrecord/3187/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.006,The Baron o Brackley,,"The Baron of Brackley is taunted by his wife into going out to fight against overwhelming odds. He is killed and his wife entertains his killer, Inverey. His infant son swears vengeance. [End of tape.]",FALSE,FALSE,TRUE,FALSE,ID065,Anne,Neilson,Rutherglen,55.828972,-4.224269,,,,Norman Buchan,1964.09.01,School of Scottish Studies Sound Archive SA1964.67.A6,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,8 verses. Guitar accompaniment.,http://www.tobarandualchais.co.uk/fullrecord/24290/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.007,The Baron of Brackley,,"Fragments of a ballad in which the titular baron is killed in a hopeless fight with his enemies, after being shamed by his wife into fighting against a superior force.",FALSE,FALSE,TRUE,FALSE,ID070,Donald,Robertson,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1954.08,School of Scottish Studies Sound Archive SA1954.89.B11,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,,http://www.tobarandualchais.co.uk/fullrecord/76504/1,,,
The Baron of Brackley,,"A ballad in which the titular baron is shamed by his wife into fighting his enemies, who outnumber him.",Brackley,,LV024,,,LV024.008,Betsy Gordon,,"Betsy Gordon is singing and dancing for Jamie Brackley, who asks for his gun but fears he will not manage to get back home. He is killed.",TRUE,FALSE,TRUE,FALSE,ID087,Lucy,Stewart,"Fetterangus, Aberdeenshire",57.553105,-2.015331,,,,Hamish Henderson & James Porter,1972.10.17,School of Scottish Studies Sound Archive SA1972.219.B7,Brackley,57.040131,-3.052009,Glen Tanar,57.055178,-2.842537,,,,4017,234,203,,"2 verses. Fragment of the classic ballad 'The Baron o Brackley'.

See:
'The Scottish Ballads' (Chambers, 1829) pp. 147-150	
Greig-Duncan vol. 2, pp. 176-177",http://www.tobarandualchais.co.uk/fullrecord/36900/1,,,
Adieu to Bogieside,,"A lyric song in which the singer recalls happy days spent on Bogieside, but must bid his friends and sweetheart farewell as he prepares to leave his native Huntly.",Huntly,,LV025,,,LV025.001,Adieu to Bogieside,,"A man bids farewell to Bogieside and Huntly town, and to his sweetheart, as he is departing.",TRUE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Arthur Argo,1960,School of Scottish Studies Sound Archive SA1960.257.A1,Huntly,57.445936,-2.787806,,,,,,,4593,1517,,,"4 verses. Lizzie Higgins sings her usual second half of verse 4 as the second part of verse 3 as well. In her later performances this does not occur, so it is possibly a mistake in this performance. The version here also has the ""plantins and hawthorns"" verse found in Greig-Duncan, but absent from some of Lizzie's 1970s performances. 

Said to have been written by John Riddel of New Deer who went to London after spending time at Strathbogie. 

See:
Greig-Duncan, vol. 8,  pp. 15-26, no. 1517
'In Memory of Lizzie Higgins 1929-1993' (Musical Traditions CD, MTCD337-8, 2006) disc 1, track 8",http://www.tobarandualchais.co.uk/fullrecord/63291/1,,,
Adieu to Bogieside,,"A lyric song in which the singer recalls happy days spent on Bogieside, but must bid his friends and sweetheart farewell as he prepares to leave his native Huntly.",Huntly,,LV025,,,LV025.002,Adieu to Bogieside,,"The young man is bidding farewell to his sweetheart, friends and Huntly Lodge.",FALSE,FALSE,TRUE,FALSE,ID062,Elsie,Morrison,"Nether Dallachy, Spey Bay, Moray",57.659655,-3.074153,,,,Hamish Henderson,1956.04.30,School of Scottish Studies Sound Archive SA1956.52.B6,Huntly,57.445936,-2.787806,,,,,,,4593,1517,,,"3 verses, fragment.

See:
Greig-Duncan vol. 8, pp. 15-26
Ord pp. 363-364",http://www.tobarandualchais.co.uk/fullrecord/27978/1,,,
Adieu to Bogieside,,"A lyric song in which the singer recalls happy days spent on Bogieside, but must bid his friends and sweetheart farewell as he prepares to leave his native Huntly.",Huntly,,LV025,,,LV025.003,Adieu to Bogieside,,"Assist me aa ye muses, my downcast spirits raise
And join me in full chorus to sing brave Huntly's praise.
It was delightful for tae hear [tape break]
I bid farewell tae Huntly, and adieu tae Bogieside. 

Hamish Henderson asks if Geordie Robertson knows what the song is about, suggesting it was about a young farmer trying to terrorise his father. Geordie agrees. The last time he heard the song, it was sung by an old man and the tune is the one the man had.",TRUE,FALSE,TRUE,FALSE,ID071,Geordie,Robertson,"New Deer, Aberdeenshire",57.511809,-2.189595,,,,Hamish Henderson,1954.08,School of Scottish Studies Sound Archive SA1954.91.B9,Huntly,57.445936,-2.787806,,,,,,,4593,1517,,,"Fragment, 4 lines only. Said to have been written by John Riddel of New Deer, who went to London after spending time at Strathbogie. 

See:
Greig-Duncan, vol. 8, pp. 15-26, no. 1517
'In Memory of Lizzie Higgins 1929-1993' CD (Musical Traditions, MTCD337-8, 2006, disc 1, track 8). NB The Greig-Duncan reference given in the notes to this disc is wrong, instead giving that of 'Bogie's Bonnie Bell'.",http://www.tobarandualchais.co.uk/fullrecord/69028/1,,,
Adieu to Bogieside,,"A lyric song in which the singer recalls happy days spent on Bogieside, but must bid his friends and sweetheart farewell as he prepares to leave his native Huntly.",Huntly,,LV025,,,LV025.004,Bogieside,,The young man is sadly leaving Bogieside and remembers happy times at Huntly Lodge with his girl. He asks the powers above to protect his girl until he comes back to Bogieside.,TRUE,FALSE,TRUE,FALSE,ID087,Lucy,Stewart,"Fetterangus, Aberdeenshire",57.553105,-2.015331,,,,Hamish Henderson & James Porter,1972.10.17,School of Scottish Studies Sound Archive SA1972.219.B6,Huntly,57.445936,-2.787806,,,,,,,4593,1517,,,"3 verses.

See:
Greig-Duncan vol. 8, pp. 15-26",http://www.tobarandualchais.co.uk/fullrecord/36899/1,,,
"O Are Ye Sleepin, Maggie?",,"Robert Tannahill's night-visiting song, in which a suitor braves stormy weather to lie with his love.",,Robert Tannahill,LV026,,,LV026.001,Are Ye Sleepin Maggie?,,"Robert Tannahill's night-visiting song, in which a suitor braves stormy weather to lie with his love.",FALSE,FALSE,TRUE,FALSE,ID020,Ray,Fisher,Glasgow,55.864237,-4.251806,,,,Ailie Edmunds Munro,1971.02.18,School of Scottish Studies Sound Archive SA1971.13.A4,Glasgow,55.864237,-4.251806,,,,,,,4897,,,,"4 verses with chorus after each, with guitar accompaniment. Recorded at Heriot-Watt University Students' Union, at a cèilidh in aid of 'Stampede', an Edinburgh people's newspaper. Written by Robert Tannahill (1774-1810).",http://www.tobarandualchais.co.uk/fullrecord/73543/1,,,
"O Are Ye Sleepin, Maggie?",,"Robert Tannahill's night-visiting song, in which a suitor braves stormy weather to lie with his love.",,Robert Tannahill,LV026,,,LV026.002,"Are Ye Sleepin, Maggie?",,"A fragment of Tannahill's 'O Are Ye Sleepin Maggie?'.

""O, Are ye sleepin, Maggie?
""O, Are ye sleepin, Maggie?
""O caul' the win' blaws through ma plaid,
""O let me in beside thee, Maggie!""

She's opened the door and she's let her laddie in,
He's cast aside his dreepin plaidie,
And as the win' began tae howl
The rain cam washin o'er the warlock craggies.

 [Chorus repeat]",FALSE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Ailie Edmunds Munro,1973.04.27,School of Scottish Studies Sound Archive SA1973.155.B1,Aberdeen,57.149717,-2.094278,,,,,,,4897,,,,"1 verse of 4 lines with chorus before and after.

Composed by Robert Tannahill (1774-1810) and first published in 1806; this version differs significantly from Tannahill's original.

See:
'The Poems and Songs of Robert Tannahill' (R. Tannahill, ed. D. Semple, 1876) pp. 281-283",http://www.tobarandualchais.co.uk/fullrecord/33407/1,,,
"O Are Ye Sleepin, Maggie?",,"Robert Tannahill's night-visiting song, in which a suitor braves stormy weather to lie with his love.",,Robert Tannahill,LV026,,,LV026.003,"Are Ye Sleepin, Maggie",,"The singer seeks admission to his sweetheart's room during a storm. She lets him as the rain lashes over the Warlock Crag.

Jeannie Robertson has known the song a long time.",FALSE,FALSE,TRUE,FALSE,ID072,Jeannie,Robertson,Aberdeen,57.149717,-2.094278,,,,Hamish Henderson,1952,School of Scottish Studies Sound Archive SA1952.43.A12,Aberdeen,57.149717,-2.094278,,,,,,,4897,,,,"Text transcribed in School of Scottish Studies. 1 verse, refrains. Written by Robert Tannahill.",http://www.tobarandualchais.co.uk/fullrecord/49663/1,,,
"O Are Ye Sleepin, Maggie?",,"Robert Tannahill's night-visiting song, in which a suitor braves stormy weather to lie with his love.",,Robert Tannahill,LV026,,,LV026.004,"Are Ye Sleepin, Maggie",,Stanley Robertson introduces a night-visiting song that he heard from old Travellers. The singer seeks admission to his sweetheart's room during a storm. She lets him as the rain lashes over the Warlock Crag.,TRUE,FALSE,TRUE,FALSE,ID075,Stanley,Robertson,Aberdeen,57.149717,-2.094278,,,,Alan J. Bruford,1988.03.26,School of Scottish Studies Sound Archive SA1988.009,Aberdeen,57.149717,-2.094278,,,,,,,4897,,,,Performance at the Scottish Oral History Group Conference.,http://www.tobarandualchais.co.uk/fullrecord/85481/1,,,
The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",Cromdale,,LV027,,,LV027.001,The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",FALSE,FALSE,TRUE,FALSE,ID002,Walter,Allan,Inverness,57.477773,-4.224721,,,,James Porter,1971.09.04,School of Scottish Studies Sound Archive SA1971.242.A11,Cromdale,57.336232,-3.540246,,,,,,,5147,113,,,"Recorded at a Traditional Music and Song Association event. 

This song references the Battle of Cromdale (1690), in reality a significant Jacobite defeat, but usually described in this traditional song as a resounding victory. This song was first printed in James Hogg's 'Jacobite Relics', appearing as a rewrite of an earlier traditional song, supposedly composed as propaganda by the losing Jacobites sometime after 1690. Bizarrely, The song refers to James Graham, Marquess of Montrose, who died some forty years before the events mentioned in the song. There is some speculation that the song in fact mixes the events of the Battle of Cromdale (1690), with the much earlier events of the Battle of Auldearn (1645), in which Montrose did take part.",http://www.tobarandualchais.co.uk/fullrecord/88913/1,,,
The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",Cromdale,,LV027,,,LV027.002,The Haughs o Cromdale,,"In this pared-down version of 'The Haughs of Cromdale', the singer meets a man in tartan trews near Auchindoun, whom he asks for news of the battle at the Haughs of Cromdale. The man replies that the Jacobite army has suffered a great defeat at the hands of the English. Montrose [James Graham, Marquess of Montrose] then rides to engage the English in a second battle, turning the tide in the Jacobites' favour. Various Jacobite clans are listed among the victors.",FALSE,FALSE,TRUE,FALSE,ID022,Hamish,Henderson,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,Hamish Henderson,1965.04.03,School of Scottish Studies Sound Archive SA1965.162.B3,Cromdale,57.336232,-3.540246,,,,,,,5147,113,,,"3 verses of 8 lines. The Battle of Cromdale (1690) was in reality a significant Jacobite defeat, but this traditional song describes it as a resounding victory. The song was first printed in James Hogg's 'Jacobite Relics' (1819), appearing as a rewrite of an earlier traditional song, supposedly composed as propaganda by the losing Jacobites some time after 1690. Bizarrely, the song refers to James Graham, Marquess of Montrose, who died some forty years before the events mentioned in the song; there is some speculation that the song in fact mixes the events of the Battle of Cromdale (1690), with the much earlier events of the Battle of Auldearn (1645), in which Montrose did take part.

See:
Greig-Duncan vol. 1, pp. 314-316, no. 113
'101 Scottish Songs' (N. Buchan, 1962) pp. 91-92
'The Jacobite Relics of Scotland' (J. Hogg, 1819) pp. 3-5
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 269-273
'Scotish [sic] Songs' vol. 2 (J. Ritson, 1794, 1869) pp. 382-385
'The Scots Musical Museum' vol. 5 (J. Johnson, R. Burns, 1853 edition) pp. 502-503, no. 488",http://www.tobarandualchais.co.uk/fullrecord/58473/1,,,
The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",Cromdale,,LV027,,,LV027.003,The Haughs o Cromdale,,"The singer meets a man near Auchindoun and asks for news [of the battle at the Haughs o Cromdale]. The man replies, ""The Hielan army rues / That e'er it focht at Cromdale."" Montrose [James Graham, Marquess of Montrose] rides into battle, turning the tide in his favour. Various Jacobite clans are listed among the victors.",FALSE,FALSE,TRUE,FALSE,ID033,Adam,Lamb,"Glenlivet, Banffshire",57.343908,-3.337552,,,,Hamish Henderson,1956,School of Scottish Studies Sound Archive SA1956.45.A14,Cromdale,57.336232,-3.540246,,,,,,,5147,113,,,"4 verses of 4 lines. Recited fragments.

This song refers to the Battle of Cromdale (1690), in reality a significant Jacobite defeat, but described in this traditional song as a resounding victory. 

This song was first printed in James Hogg's 'Jacobite Relics', appearing as a rewrite of an earlier traditional song, supposedly composed as propaganda by the losing Jacobites sometime after 1690. Bizarrely, the song refers to James Graham, Marquess of Montrose, who died some forty years before the events mentioned in the song. There is some speculation that the song mixes the events of the Battle of Cromdale, with those of the Battle of Auldearn (1645), in which Montrose did take part.

See:
Greig-Duncan vol. 1, pp. 314-316
'101 Scottish Songs' (N. Buchan, 1962) pp. 91-92
'The Jacobite Relics of Scotland' (J. Hogg, 1819) pp. 3-5
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 269-273
'Scotish [sic] Songs' vol. 2 (J. Ritson, 1794, 1869) pp. 382-385
'The Scots Musical Museum' vol. 5 (J. Johnson & R. Burns, 1853 edition) pp. 502-503, no. 488",http://www.tobarandualchais.co.uk/fullrecord/3133/1,,,
